id;date;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
6163901150;09.11.2014;3460000;3;175;1590;9636;15;0;0;4;6;1590;0;1953;0;98155;47754;-122321;1800;9975
3956900480;03.09.2014;7790000;3;175;1990;5600;10;0;1;3;8;1330;660;1941;0;98199;4765;-122415;2630;6780
3824100020;03.02.2015;3350000;3;175;1510;9720;10;0;0;3;7;1510;0;1948;1976;98028;477728;-122258;1520;10037
5026900235;11.09.2014;18500000;4;325;2910;1880;20;0;3;5;9;1830;1080;1914;0;98122;47616;-122282;3100;8200
1330850130;18.02.2015;7999900;3;25;2850;21780;20;0;0;3;10;2850;0;1994;0;98053;476455;-12204;3020;21798
1726059134;10.10.2014;10750000;3;25;2830;56628;20;0;0;3;11;2830;0;2001;0;98011;477409;-122198;2830;16430
2767604551;22.08.2014;3710000;2;15;1110;1189;30;0;0;3;8;1110;0;2000;0;98107;476711;-122377;1420;1311
7424600020;27.10.2014;6200000;4;25;1900;9775;10;0;0;5;7;1900;0;1967;0;98033;476856;-122168;1990;10500
8731000010;15.05.2014;3430000;4;175;2290;10290;10;0;0;3;7;1340;950;1960;0;98146;475045;-122369;1800;7605
5104200380;14.10.2014;2650000;3;10;1010;14948;10;0;0;5;6;1010;0;1969;0;98059;474772;-122144;1510;9600
1311030430;04.08.2014;10000000;5;25;4670;15857;20;0;0;3;11;4670;0;1998;0;98074;4763;-122011;3810;14824
3585900190;06.10.2014;8250000;3;25;3400;38400;10;0;4;3;8;1870;1530;1955;2015;98177;477611;-122372;3400;24338
98020630;14.04.2015;8890000;4;35;4070;10976;20;0;0;3;10;4070;0;2004;0;98075;475805;-12197;4080;10106
3826500470;15.04.2015;3050000;3;225;1630;10962;10;0;0;4;8;1100;530;1977;0;98030;473801;-122166;1830;8470
5422560660;30.10.2014;4070000;2;25;1700;6635;20;0;0;4;8;1700;0;1976;0;98052;476655;-12213;1700;6635
267000130;03.06.2014;6130000;5;25;2070;12000;10;0;0;4;7;1340;730;1967;0;98008;47626;-122104;2090;12000
6117502230;01.12.2014;16375000;3;35;4660;21164;20;1;4;3;12;4660;0;1975;1990;98166;474418;-122354;3140;24274
2402100675;10.02.2015;6450000;3;375;2050;6000;20;0;0;5;7;1550;500;1910;0;98103;476873;-122332;1780;4000
1624059224;18.06.2014;11600000;4;35;4680;9700;20;0;0;3;10;3360;1320;2005;0;98006;475703;-122165;2800;12343
3811000250;29.09.2014;6100000;3;225;2320;38186;20;0;0;3;8;2320;0;1980;0;98053;476645;-122068;2875;37523
8029520250;18.03.2015;4500000;3;25;3800;13071;20;0;0;3;10;2730;1070;1994;0;98023;473076;-122397;2980;11110
3438501150;28.07.2014;3000000;3;20;720;7598;10;0;0;5;6;720;0;1947;0;98106;475483;-12236;1080;7209
3582900280;06.06.2014;11200000;5;275;4400;18500;10;0;3;5;9;2250;2150;1963;0;98028;477424;-122263;3290;19257
3521069142;24.02.2015;4182000;3;25;2260;74297;20;0;0;3;9;2260;0;1992;0;98022;472704;-122013;3110;98000
646910020;28.08.2014;2500000;3;25;1650;2802;20;0;0;3;7;1650;0;2004;0;98055;474328;-122196;1490;2084
1026069134;25.08.2014;6190000;3;25;2560;43608;20;0;0;3;9;2560;0;2002;0;98077;477614;-122026;3000;54088
5230000020;30.06.2014;5000000;4;30;3720;15048;30;0;0;3;7;3720;0;1979;2014;98059;475116;-122144;2020;15180
1442740010;07.11.2014;4650000;4;25;2590;16437;20;0;0;3;8;2590;0;1986;0;98038;473714;-122059;2320;15625
7937600010;12.12.2014;3220000;4;10;1750;68841;10;0;0;3;7;1750;0;1942;0;98058;474442;-122081;1550;32799
1545801410;28.01.2015;2769000;3;25;1620;7320;20;0;0;3;7;1620;0;1989;0;98038;473617;-122054;1550;7686
1235700073;18.03.2015;6600000;3;225;1700;12615;10;0;0;4;7;1300;400;1990;0;98033;476965;-122197;1950;13163
7806450050;29.10.2014;4800000;3;25;2450;28185;20;0;0;3;9;2450;0;1990;0;98058;474665;-122122;2440;33541
3250500103;08.04.2015;9250000;3;175;1610;10796;10;0;0;3;7;1070;540;1951;0;98004;476272;-122208;1940;10796
2624300080;24.07.2014;8250000;3;30;3730;35900;10;0;0;3;9;2960;770;1979;0;98008;475814;-122122;2280;16026
7568700525;18.03.2015;3260000;2;10;1210;7440;10;0;0;3;6;780;430;1940;0;98155;477376;-122322;1070;7440
7683800010;21.04.2015;2050000;3;10;1300;9880;10;0;0;4;7;1300;0;1959;0;98003;473352;-122297;2140;9600
3089000005;24.07.2014;1500000;2;10;850;54000;15;0;0;1;4;850;0;1950;0;98023;472959;-122377;1550;14440
9510970010;29.04.2015;5935670;3;25;1770;3205;20;0;0;3;9;1770;0;2005;0;98052;476658;-122084;2120;4134
9560800290;14.08.2014;4400000;3;25;2060;11231;20;0;0;3;8;2060;0;1987;0;98072;477571;-122141;2140;10224
1385100050;16.07.2014;7510000;3;25;3090;13316;20;0;0;3;10;3090;0;1992;0;98075;47588;-122079;2980;14437
3294700101;09.09.2014;2950000;2;175;1050;6500;15;0;2;4;6;1050;0;1925;0;98055;474727;-1222;1320;10075
8021700725;04.09.2014;4225000;3;20;1300;2250;20;0;0;3;7;1300;0;1988;0;98103;476923;-122332;1300;4500
4038200480;01.12.2014;4800000;3;10;1160;8800;10;0;0;4;7;1160;0;1959;0;98008;476112;-122128;1750;8400
3630180380;25.07.2014;8909000;4;25;3420;6233;20;0;0;3;9;3420;0;2006;0;98027;475416;-121998;3350;5000
2782100280;29.05.2014;6725000;4;275;2620;6707;20;0;0;3;9;2620;0;2000;0;98075;475965;-122038;2590;6530
3797002575;10.10.2014;6050000;4;15;1880;3500;10;0;0;4;7;1080;800;1926;0;98103;476835;-122347;1690;3500
9315600050;17.03.2015;16750000;5;325;4560;19080;10;0;0;5;9;2490;2070;1963;0;98004;476291;-122226;3390;20140
1939110080;26.09.2014;5650000;4;25;2330;7936;20;0;0;3;9;2330;0;1987;0;98074;476269;-12203;2460;8137
5423030380;06.05.2015;7250000;4;175;2350;7574;10;0;0;3;8;1720;630;1979;0;98027;475634;-122087;2220;8496
5693501100;31.07.2014;6400000;3;30;1560;1466;30;0;0;3;8;1560;0;2006;0;98103;476604;-122352;1530;2975
1612500170;26.02.2015;2537500;4;10;1380;7110;15;0;0;3;6;1380;0;1939;0;98030;473846;-122226;1430;7110
6116500290;14.07.2014;7999500;6;275;3040;36721;10;0;3;4;9;1760;1280;1958;0;98166;474488;-122356;2420;21075
2450000275;16.07.2014;5950000;4;15;1350;8113;10;0;0;4;7;1350;0;1959;0;98004;475807;-122196;1930;8113
2194100050;29.09.2014;8500000;4;25;3180;11652;20;0;1;3;9;3180;0;1977;0;98040;47567;-122212;3110;15183
3782760280;02.10.2014;3660000;3;25;1790;4065;20;0;0;3;8;1790;0;2009;0;98019;477344;-121965;2480;4252
4320200020;22.09.2014;7150000;4;30;1986;6000;20;0;2;4;8;1746;240;1922;0;98136;475374;-12239;1930;6200
2944500420;11.12.2014;3000000;4;25;2400;7215;20;0;0;3;8;2400;0;1992;0;98023;472944;-122371;2220;7760
3616600231;03.06.2014;9600000;4;30;4590;9150;20;0;0;3;10;3490;1100;1981;0;98177;477234;-122372;2910;12348
6758700050;01.04.2015;8120000;3;20;1970;3420;20;0;3;5;8;1970;0;1913;0;98103;476762;-122354;1770;3420
2545900050;09.05.2014;2349500;3;10;1360;9948;10;0;0;3;6;1360;0;1977;0;98010;473422;-122053;1670;8475
8824900050;12.06.2014;6565000;4;20;2710;4750;10;0;0;4;7;1460;1250;1919;0;98115;476756;-122305;1700;3800
6300000213;03.07.2014;2550000;2;15;920;1598;20;0;0;3;7;920;0;1995;0;98133;477081;-122342;1110;1598
2211700290;04.12.2014;5380000;3;275;2000;7204;10;0;0;5;7;1250;750;1960;0;98006;47565;-122116;2480;17633
739500050;01.07.2014;2600000;3;225;1920;9680;10;0;0;4;7;1300;620;1961;0;98031;47412;-122195;1500;9516
6190500380;27.10.2014;5462000;3;25;2678;6607;20;0;0;3;9;2678;0;1998;0;98028;47738;-122235;2780;6607
5129000006;19.04.2015;2805000;3;10;1220;4541;10;0;0;3;7;890;330;1952;0;98108;475387;-122294;1670;3429
2112700280;11.08.2014;2950000;3;175;1440;4000;10;0;0;4;7;1050;390;1979;0;98106;475329;-122354;1560;4000
9828702895;22.10.2014;7000000;4;175;2420;520;15;0;0;3;7;2420;0;1900;0;98112;476209;-122302;1200;1170
2026059181;20.11.2014;5600000;3;20;2090;15790;10;0;0;3;9;2090;0;1992;0;98034;477296;-122199;1820;8770
3295610080;01.04.2015;9120000;4;275;4030;10888;20;0;0;3;10;4030;0;1997;0;98075;475651;-122034;3720;10756
1474000050;08.05.2014;4370000;3;175;1310;9282;10;0;0;4;7;1310;0;1976;0;98052;476844;-122111;1310;8748
2896400170;16.03.2015;4470000;3;25;1800;3074;20;0;0;3;7;1800;0;2003;0;98072;477631;-122149;1610;2929
3342103281;20.10.2014;5000000;4;10;1160;20100;10;0;0;4;6;820;340;1913;0;98056;475175;-122201;1670;10200
7172200080;19.03.2015;5083000;3;10;1160;5969;10;0;0;3;7;880;280;1930;0;98115;476844;-122306;1550;5120
5209200010;31.07.2014;4850000;3;15;1870;7853;10;0;0;3;7;1300;570;1962;0;98125;477045;-122281;1870;8300
6744700427;07.05.2014;5400000;7;575;3700;7647;20;0;1;3;8;3700;0;1948;1984;98155;477393;-122289;2510;7479
1328310440;16.09.2014;3560000;3;225;2280;8765;20;0;0;3;8;2280;0;1977;0;98058;474419;-122133;1920;8265
2710600080;25.08.2014;5250000;4;20;1720;6099;10;0;0;4;7;860;860;1949;0;98115;476765;-122287;1100;5671
8651611980;24.03.2015;9628000;4;275;3630;11775;20;0;0;3;10;3630;0;1999;0;98074;476378;-122066;3800;12451
1541700010;01.10.2014;3150000;4;25;2040;6300;20;0;0;3;8;2040;0;2003;0;98031;473918;-122185;2260;5877
477000019;20.06.2014;5250000;3;225;1750;1879;30;0;0;3;8;1750;0;2001;0;98107;476722;-122391;1750;3155
8165501700;30.04.2015;3250000;2;225;1550;2285;20;0;0;3;8;1550;0;2007;0;98106;475398;-122369;1550;2135
9534400010;23.04.2015;9658000;4;175;2500;8725;10;0;0;4;8;1500;1000;1966;0;98004;476304;-122205;1900;8998
7577700185;09.07.2014;5500000;4;10;1440;3600;15;0;0;4;7;1440;0;1924;0;98116;475694;-122385;1010;5175
257000263;21.10.2014;1822000;4;10;1130;13927;15;0;0;3;6;1130;0;1929;0;98168;474939;-1223;1800;8274
8638500020;11.09.2014;3150000;3;10;1210;8505;15;0;0;3;7;1210;0;1958;0;98106;475389;-122353;1430;8505
452001310;25.08.2014;5000000;2;10;960;5000;10;0;0;4;7;960;0;1900;0;98107;476755;-122367;1330;5000
7852000500;02.07.2014;4800000;5;25;2160;7737;20;0;0;3;7;2160;0;1998;0;98065;475381;-121872;2460;7737
4219401236;20.05.2014;16900000;3;175;3400;8965;10;0;2;5;9;1820;1580;1957;0;98105;476569;-122273;3200;8500
1622069127;18.11.2014;5250000;5;325;3960;321908;20;0;0;4;9;2690;1270;1989;0;98038;473984;-122055;2360;96703
2644300005;12.04.2015;4075000;4;25;1900;9075;20;0;0;3;7;1900;0;1988;0;98133;477776;-122352;1800;8460
3211260290;09.03.2015;4430000;4;30;2620;35124;20;0;0;3;9;2620;0;1987;0;98092;473067;-122116;2920;35807
3625500130;30.05.2014;12565000;4;25;3150;13700;20;0;0;4;9;3150;0;1966;0;98040;475309;-122224;3200;11900
6819100380;30.08.2014;6420000;3;10;1040;4480;10;0;0;3;7;870;170;1924;0;98109;476461;-122356;1730;4200
8562600500;09.01.2015;5200000;3;175;1540;7558;10;0;0;3;8;1540;0;1964;0;98052;476707;-122156;1540;7863
9279200280;23.06.2014;7500000;3;20;1820;5000;15;0;0;4;8;1720;100;1941;0;98116;475845;-122395;2220;7200
6788201440;07.04.2015;8550000;5;15;1930;4500;15;0;0;3;8;1930;0;1929;0;98112;476401;-122303;2083;4500
2624089026;02.10.2014;2750000;4;10;1430;27153;15;0;0;4;5;1430;0;1934;0;98065;475372;-121744;1880;27153
8698600080;10.09.2014;2650000;5;275;2920;5250;15;0;0;5;7;1800;1120;1911;0;98002;473072;-122221;1220;5250
425069136;10.04.2015;8944000;3;25;3100;45738;20;0;0;3;10;3100;0;1991;0;98053;476854;-122048;3340;45738
5528600050;11.02.2015;5460000;2;10;1200;12856;10;0;0;4;6;1200;0;1948;0;98027;475321;-122034;1740;6098
8682290660;26.11.2014;6999500;2;25;2390;7489;10;0;0;3;8;2390;0;2007;0;98053;477243;-122032;2170;7489
1839920050;14.04.2015;4350000;3;20;1270;10713;10;0;0;4;7;1270;0;1969;0;98034;477247;-122181;1620;8250
6624010010;06.05.2015;2595000;4;15;1300;7200;10;0;0;4;7;1300;0;1970;0;98031;474179;-122181;1420;7200
9406590010;29.10.2014;3599500;4;325;2290;4785;20;0;0;3;9;2290;0;2007;0;98038;473833;-122037;2290;4785
3575305362;15.12.2014;5170000;3;175;1740;10000;10;0;0;3;7;1740;0;1976;2009;98074;47617;-122058;1350;7500
8835900010;04.08.2014;5790000;3;10;1590;5400;10;0;1;3;8;1280;310;1948;0;98118;475509;-122261;2140;7161
7199000290;05.09.2014;5250000;4;20;2420;10735;15;0;0;3;7;2420;0;1967;0;98052;476899;-122122;1570;9540
6669150280;14.04.2015;3200000;4;25;2130;9653;10;0;0;3;7;1500;630;1978;0;98031;474068;-122175;2000;7988
2619600010;13.05.2014;6350000;4;175;1950;13320;10;0;0;4;8;1370;580;1969;0;98007;476196;-122139;2120;12051
2314300420;16.09.2014;4000000;4;25;2150;5397;20;0;0;3;8;2150;0;1998;0;98058;474644;-122151;2260;5080
9512500380;10.10.2014;4550000;3;175;1270;7700;10;0;0;4;7;1270;0;1968;0;98052;476711;-122148;1510;7700
8653600050;25.02.2015;5720000;3;175;1850;22767;15;0;4;5;6;1850;0;1908;0;98074;476144;-122067;2700;17906
4045900020;13.04.2015;6500000;2;15;1440;136778;10;0;0;4;8;1140;300;1956;0;98072;477608;-122118;1740;21600
1311800130;23.01.2015;1625000;3;15;1390;7417;10;0;0;3;7;1390;0;1967;0;98001;473369;-122275;1390;7665
9542890010;13.11.2014;4000000;2;25;1340;1240;20;0;0;3;8;1150;190;2008;0;98052;476858;-122102;1280;1312
4027700795;18.03.2015;2683000;3;10;1190;9000;10;0;0;3;7;1190;0;1968;0;98028;4777;-122264;1960;7200
7013200280;02.07.2014;9890000;6;45;3830;4800;30;0;0;3;9;3050;780;1919;2004;98119;476404;-122361;1990;4800
2460700430;27.06.2014;3420000;3;175;1780;10409;10;0;0;3;7;1280;500;1981;0;98058;474627;-122168;1780;7415
6147650280;25.03.2015;3150000;4;25;3130;5999;20;0;0;3;7;3130;0;2006;0;98042;473837;-122099;3020;5997
3574800010;28.04.2015;4850000;4;275;1830;8384;10;0;0;3;7;1320;510;1979;0;98034;47733;-12222;2190;7695
8731981640;04.12.2014;2775000;4;25;2550;7500;10;0;0;3;8;1750;800;1976;0;98023;473165;-122386;2260;8800
1525069134;12.03.2015;12950000;4;35;3790;90169;20;0;0;3;11;3790;0;1998;0;98053;476587;-122022;3410;46951
2824069180;06.08.2014;3850000;4;175;1800;10890;15;0;0;4;6;1800;0;1912;0;98027;475312;-12204;1530;9818
751000080;17.11.2014;4260000;2;10;1630;7680;10;0;0;3;7;830;800;1947;0;98125;477092;-122291;1250;7740
2044500213;17.06.2014;3100000;4;20;1870;6000;15;0;0;3;7;1870;0;1956;0;98125;477155;-122315;1520;7169
2044500213;26.01.2015;4490000;4;20;1870;6000;15;0;0;3;7;1870;0;1956;0;98125;477155;-122315;1520;7169
1703400470;19.12.2014;3750000;2;10;980;3915;10;0;0;4;7;980;0;1919;0;98118;475589;-12229;1425;1576
7363600185;30.03.2015;11875000;3;225;2860;10625;10;0;4;3;10;1920;940;1976;0;98115;476915;-122273;2860;8075
3904901300;14.04.2015;4680000;3;225;1470;5597;20;0;0;3;7;1470;0;1985;0;98029;475674;-122019;1610;5217
7548300425;03.04.2015;3360000;1;10;1160;5000;20;0;0;3;7;1160;0;2000;0;98144;475883;-122311;2060;5000
4123830480;10.06.2014;3920000;4;275;1940;6555;20;0;0;3;8;1940;0;1990;0;98038;473701;-122041;1840;6912
9477000280;07.08.2014;4125000;4;225;1630;7969;10;0;0;3;7;1100;530;1977;0;98034;477336;-12219;1580;7440
8567450080;25.03.2015;5450000;4;25;2755;11612;20;0;0;3;8;2755;0;2001;0;98019;477394;-121965;2820;12831
7129304540;20.12.2014;1330000;5;20;1430;5600;15;0;0;3;6;1430;0;1947;0;98118;475192;-122266;1860;5980
7129304540;14.05.2015;4400000;5;20;1430;5600;15;0;0;3;6;1430;0;1947;0;98118;475192;-122266;1860;5980
2250000010;05.12.2014;2944500;4;225;1400;7341;10;0;0;3;7;1300;100;1961;0;98155;477565;-122305;2090;7410
5162100660;26.08.2014;3350000;4;25;2520;7205;20;0;0;3;8;2520;0;1987;0;98003;47343;-122316;2350;7632
4140500050;08.09.2014;3620000;3;10;1290;10125;10;0;0;4;7;1290;0;1956;0;98028;477641;-122265;1760;14460
2129700525;28.10.2014;3220000;3;175;1400;18002;10;0;0;3;6;1400;0;1977;0;98019;47725;-121967;2240;14068
4337000275;17.03.2015;2305000;2;10;740;8853;10;0;0;3;6;740;0;1943;0;98166;474793;-122336;850;8775
3942900010;05.03.2015;3800000;4;20;1710;9996;10;0;0;3;7;1710;0;1950;0;98108;475472;-1223;1550;6768
8699100321;11.06.2014;2920000;4;275;2414;7693;20;0;0;3;8;2414;0;2006;0;98002;473046;-122222;1500;7177
7686203180;12.08.2014;1725000;3;10;1040;7500;10;0;0;4;6;1040;0;1954;0;98198;474206;-122316;1270;8000
1193000480;24.07.2014;7840000;4;275;3540;7091;15;0;1;4;8;1970;1570;1947;0;98199;476467;-122394;2200;6000
1234000630;02.10.2014;5250000;4;275;2530;11549;10;0;0;3;7;1700;830;1942;0;98033;476557;-122197;2530;10000
8562750250;04.07.2014;6000000;3;25;2320;7609;20;0;0;3;8;2320;0;2003;0;98027;475391;-122069;2590;4000
5088500170;27.10.2014;4350000;3;25;2530;16102;20;0;0;3;9;2530;0;1989;0;98038;47371;-122055;2370;14957
1061500630;05.02.2015;3599000;5;275;2790;7600;15;0;0;4;7;2790;0;1965;0;98056;474999;-122165;1480;7600
8073000491;11.12.2014;7000000;4;175;1950;7139;10;1;4;3;7;1150;800;1957;0;98178;475121;-122248;1600;13122
3277801448;12.03.2015;2800000;3;20;1020;889;20;0;0;3;7;720;300;2009;0;98126;475434;-122375;1130;972
1656600280;02.10.2014;6550000;4;25;3110;24466;20;0;0;3;9;3110;0;1997;0;98059;474898;-122127;3080;22185
4139420190;12.05.2015;24800000;4;50;5310;16909;10;0;4;3;12;3090;2220;1992;0;98006;475515;-122113;5220;15701
5360200052;24.02.2015;4999500;3;25;2580;23925;20;0;0;3;9;2580;0;2001;0;98023;472978;-122376;1660;8460
7234601025;05.08.2014;5400000;3;25;1380;1021;20;0;0;3;8;1160;220;2008;0;98122;476148;-122309;1440;1021
8001470480;06.03.2015;9700000;4;275;3980;9209;20;0;0;3;11;3980;0;2002;0;98074;476286;-122064;3800;9333
2597670470;13.08.2014;3300000;4;25;2080;7000;10;0;0;4;8;1400;680;1989;0;98058;474252;-122163;2090;7082
7199330130;03.07.2014;4740000;3;175;1530;8000;20;0;0;3;7;1530;0;1978;0;98052;476971;-12213;1530;7500
4039700080;17.03.2015;6700000;4;175;1930;9310;10;0;0;4;9;1930;0;1968;0;98008;476158;-122108;2110;10290
5317100780;12.05.2014;13000000;4;325;2330;9687;20;0;3;3;9;2330;0;1918;0;98112;476264;-122283;3880;9017
2597450250;30.07.2014;11600000;4;25;3860;10361;20;0;2;4;10;2940;920;1985;0;98006;475517;-122147;3720;13155
2472920680;12.01.2015;4400000;4;25;2880;8061;20;0;0;3;9;2880;0;1988;0;98058;47439;-122152;2650;7660
7436300170;28.07.2014;4110000;2;25;1590;2088;20;0;0;3;9;1590;0;1997;0;98033;476897;-122175;2320;3174
3964400470;25.07.2014;5000000;3;15;2150;4000;15;0;0;3;7;1470;680;1928;0;98144;475733;-122312;1750;4000
7351200050;18.12.2014;13350000;4;175;2300;13342;15;1;4;3;7;2300;0;1934;1958;98125;477308;-122282;2500;13342
1377800277;15.12.2014;6960000;6;325;2900;6400;20;0;0;4;8;2300;600;1977;0;98199;476464;-122401;2480;6400
3862400050;06.05.2014;4650000;3;225;1970;11088;10;0;0;4;8;1180;790;1967;0;98155;477651;-122277;1970;10470
7199310170;16.06.2014;5180000;4;25;1740;7500;10;0;0;4;7;1220;520;1976;0;98052;476927;-122124;1790;7350
8039900086;09.05.2014;2510000;3;175;1220;7250;10;0;0;3;7;1220;0;1962;0;98045;474887;-121784;1700;15251
1137600190;30.04.2015;2550000;3;20;1290;13282;10;0;0;3;7;1290;0;1978;0;98030;473787;-122169;1290;12357
1566100130;20.08.2014;3190000;2;10;780;8271;10;0;0;4;6;780;0;1924;0;98115;477;-1223;2220;8271
9547205610;29.09.2014;7190000;4;275;2210;3400;15;0;0;5;7;1470;740;1926;0;98115;476826;-122311;1500;3400
5608000190;14.07.2014;15200000;5;35;5930;13288;20;0;2;3;11;3920;2010;1996;0;98027;475542;-122097;3860;12062
3295450050;09.01.2015;3220000;4;25;1950;4553;20;0;0;3;7;1950;0;2000;0;98056;475066;-122175;1780;4598
3751602249;05.03.2015;2050000;4;10;1340;7920;10;0;0;4;7;1340;0;1970;0;98001;472845;-122267;1090;9600
7889600190;13.01.2015;2290000;3;10;1590;6240;10;0;0;3;7;1060;530;1956;0;98146;474936;-122337;1410;6240
217700050;30.10.2014;3950000;3;225;1780;9672;10;0;0;3;8;1350;430;1960;0;98133;477774;-12235;1860;10080
7943000020;26.03.2015;1830000;2;10;760;7272;10;0;0;4;7;760;0;1980;0;98003;473205;-12233;1370;7866
7199310290;05.09.2014;5835000;3;175;1720;7800;10;0;0;4;7;1170;550;1978;0;98052;476928;-122125;1760;7276
192700080;13.02.2015;3120000;3;25;2070;25710;10;0;0;5;6;2070;0;1917;0;98022;472032;-121964;1350;17998
23520380;09.09.2014;5390000;3;175;1790;9860;10;0;0;4;7;1410;380;1978;0;98052;476989;-12212;1820;9555
8961950050;20.03.2015;4090000;4;275;3230;12651;20;0;0;4;8;3230;0;2002;0;98001;473157;-122251;2550;12081
3300701365;28.05.2014;5102500;3;175;1400;4000;10;0;0;3;7;870;530;1951;0;98117;476913;-122381;1400;4000
871000170;02.12.2014;5350000;2;20;1370;3827;10;0;0;3;7;1020;350;1952;0;98199;47652;-122404;1550;5102
9407150250;24.09.2014;2800000;3;25;1600;7936;20;0;0;3;7;1600;0;1996;0;98038;473673;-122017;1830;7936
7789000235;09.04.2015;2860000;3;10;950;8400;10;0;0;3;7;950;0;1958;0;98056;475104;-122166;1250;8400
8587400050;25.03.2015;7100000;3;275;2210;7660;10;0;1;4;7;1460;750;1968;0;98116;475619;-1224;2110;8750
5100401315;09.07.2014;3950000;2;10;930;6380;10;0;0;4;7;930;0;1940;0;98115;476915;-122321;1180;6380
2634500005;08.09.2014;2375000;2;10;810;8494;10;0;0;3;6;810;0;1949;0;98155;477389;-122324;1050;7975
6332000050;21.01.2015;4640000;3;20;1630;6550;10;0;0;5;7;850;780;1912;0;98126;475452;-122379;1440;6550
2126049265;21.10.2014;4950000;3;175;1770;10080;10;0;0;3;8;1770;0;1968;0;98125;477218;-122306;1860;10456
7950304095;17.02.2015;2575000;1;10;710;6060;10;0;0;4;6;710;0;1916;0;98118;475621;-122283;1440;4545
587550010;16.01.2015;5700000;4;35;3990;23544;10;0;2;3;10;2300;1690;1999;0;98023;473245;-12238;3410;15932
1402630190;11.11.2014;3620000;3;25;2310;7485;20;0;0;3;8;2310;0;1986;0;98058;47439;-122135;2310;8142
2402100895;25.06.2014;6400000;33;175;1620;6000;10;0;0;5;7;1040;580;1947;0;98103;476878;-122331;1330;4700
3750604417;26.05.2014;1725000;3;10;1140;8800;10;0;0;3;7;1140;0;1972;0;98001;472629;-122275;1270;13560
9547202890;20.01.2015;5960000;2;10;1040;4880;10;0;0;3;7;1040;0;1910;1975;98115;476809;-122311;1500;4590
2600110250;30.04.2015;8400000;4;25;2170;9796;10;0;0;4;8;1650;520;1980;0;98006;475505;-122152;2350;9796
7403200050;13.11.2014;16000000;3;225;3370;23065;10;1;4;3;10;1920;1450;1980;0;98028;477434;-122263;3410;19688
9528104360;12.09.2014;4350000;2;15;901;1245;30;0;0;3;7;901;0;2001;0;98115;476774;-122325;1138;1137
2634500050;10.09.2014;2510000;2;10;840;7870;10;0;0;3;6;840;0;1949;0;98155;477389;-122326;1442;8131
268500020;06.11.2014;2825000;4;10;1650;9750;10;0;0;4;7;1650;0;1964;0;98059;474991;-122164;1650;10112
1796361100;17.10.2014;2650000;3;225;1380;7226;10;0;0;4;7;1140;240;1987;0;98042;473677;-122091;1640;7823
8807300130;17.12.2014;3300000;3;10;910;10240;10;0;0;4;6;910;0;1969;0;98053;476729;-122064;1140;10720
7170200080;17.06.2014;4350000;2;10;1230;3800;10;0;0;3;7;1230;0;1928;0;98115;476797;-122292;1610;3800
1877500005;01.12.2014;8272350;3;175;1740;8560;10;0;0;3;8;1500;240;1948;0;98199;476475;-122409;2240;5800
7211400525;30.05.2014;2499500;4;10;1290;5000;15;0;0;3;7;1290;0;1957;0;98146;47513;-122358;1440;2500
2549000020;24.03.2015;4000000;3;25;1950;18533;20;0;0;3;8;1950;0;1988;0;98024;475647;-121903;1810;18401
4137040250;21.10.2014;3004990;4;25;2150;7944;20;0;0;3;8;2150;0;1990;0;98092;47259;-122215;2170;8319
5101400461;17.04.2015;4490000;4;20;1560;5220;10;0;0;3;7;1560;0;1959;0;98115;476905;-122305;1300;5220
2306400010;17.10.2014;5000000;2;10;1120;3220;10;0;0;4;7;1120;0;1923;0;98103;476588;-122344;1440;3220
8861000095;30.09.2014;8650000;3;15;1790;7526;10;0;0;3;7;1790;0;1953;2014;98004;476387;-122207;2080;10943
3754500010;16.06.2014;8999500;4;35;3290;5414;20;0;1;3;9;2360;930;2006;0;98034;477074;-122219;1820;9609
4326000190;28.08.2014;3700000;4;10;1540;9541;15;0;0;4;7;1540;0;1961;0;98034;477104;-122213;1290;9541
1525069088;04.05.2015;4425000;5;325;4240;226097;20;0;0;3;8;3410;830;1980;0;98053;476472;-122017;2980;217800
9474700020;03.05.2014;3100000;3;10;1010;9945;10;0;0;4;6;1010;0;1973;0;98065;475324;-121763;1390;12710
4389200876;01.07.2014;15650000;4;275;2970;12750;15;0;1;4;7;2130;840;1918;1986;98004;476135;-122213;1980;15300
6084600420;05.09.2014;2450000;4;225;2190;9113;20;0;0;3;7;2190;0;1986;0;98001;473241;-122275;1570;8306
6668900010;17.11.2014;2549500;2;10;700;8100;10;0;0;3;6;700;0;1949;0;98155;477492;-122311;1230;8100
125059178;22.07.2014;5100000;6;45;3300;7480;20;0;0;3;8;3300;0;1980;0;98052;476796;-122104;2470;7561
2131701410;27.04.2015;2999500;3;225;1370;5000;20;0;0;3;7;1370;0;1990;0;98019;477372;-121981;1600;7724
3158500130;21.08.2014;3799500;4;25;2680;4500;20;0;0;3;8;2680;0;2011;0;98038;473561;-122056;2010;4500
6300500275;07.08.2014;3500000;3;10;1390;4820;10;0;0;4;7;910;480;1926;0;98133;47704;-122343;1320;4820
3395040920;18.06.2014;3000000;3;25;1700;3575;20;0;0;3;7;1700;0;2000;0;98108;475418;-122295;1590;3380
